date,,maker,electric_vehicles_sold,YEAR,vehicle_category,,,,,,,,,,
01-11-2023,,PURE EV,1691,2023,2-Wheelers,,,,,,,,,,
01-11-2023,,OLA ELECTRIC,1107,2023,2-Wheelers,,,,,,,,,,
01-11-2023,,TVS,1155,2023,2-Wheelers,,,,,,,,,,
01-11-2023,,REVOLT,673,2023,2-Wheelers,,,,,,,,,,
01-11-2023,,BAJAJ,612,2023,2-Wheelers,,,,,,,,,,
01-11-2023,,BEING,1062,2023,2-Wheelers,,,,,,,,,,
01-11-2023,,JITENDRA,535,2023,2-Wheelers,,,,,,,,,,
01-11-2023,,OTHERS,3065,2023,2-Wheelers,,,,,,,,,,
01-11-2023,,OLA ELECTRIC,20148,2023,2-Wheelers,,,,,,,,,,
01-11-2023,,OKINAWA,4407,2023,2-Wheelers,,,,,,,,,,
01-11-2023,,HERO ELECTRIC,6399,2023,2-Wheelers,,,,,,,,,,
01-11-2023,,AMPERE,4456,2023,2-Wheelers,,,,,,,,,,
01-11-2023,,TVS,10462,2023,2-Wheelers,,,,,,,,,,
01-11-2023,,ATHER,9224,2023,2-Wheelers,,,,,,,,,,
01-11-2023,,BAJAJ,2252,2023,2-Wheelers,,,,,,,,,,
01-11-2023,,OKAYA EV,1265,2023,2-Wheelers,,,,,,,,,,
01-11-2023,,REVOLT,14,2023,2-Wheelers,,,,,,,,,,
01-11-2023,,PURE EV,717,2023,2-Wheelers,,,,,,,,,,
01-12-2023,,BEING,571,2023,2-Wheelers,,,,,,,,,,
01-12-2023,,JITENDRA,522,2023,2-Wheelers,,,,,,,,,,
01-12-2023,,OTHERS,4241,2023,2-Wheelers,,,,,,,,,,
01-12-2023,,OLA ELECTRIC,32275,2023,2-Wheelers,,,,,,,,,,
01-12-2023,,TVS,15153,2023,2-Wheelers,,,,,,,,,,
01-12-2023,,ATHER,9244,2023,2-Wheelers,,,,,,,,,,
01-12-2023,,BAJAJ,10753,2023,2-Wheelers,,,,,,,,,,
01-12-2023,,AMPERE,2505,2023,2-Wheelers,,,,,,,,,,
01-12-2023,,OKINAWA,675,2023,2-Wheelers,,,,,,,,,,
01-12-2023,,HERO ELECTRIC,413,2023,2-Wheelers,,,,,,,,,,
01-12-2023,,OKAYA EV,574,2023,2-Wheelers,,,,,,,,,,
01-12-2023,,BGAUSS,1469,2023,2-Wheelers,,,,,,,,,,
01-12-2023,,BATTRE ELECTRIC,284,2023,2-Wheelers,,,,,,,,,,
01-12-2023,,KINETIC GREEN,810,2023,2-Wheelers,,,,,,,,,,
01-12-2023,,REVOLT,524,2023,2-Wheelers,,,,,,,,,,
01-12-2023,,OTHERS,6664,2023,2-Wheelers,,,,,,,,,,
01-12-2023,,HERO ELECTRIC,7773,2023,2-Wheelers,,,,,,,,,,
01-12-2023,,OKINAWA,6122,2023,2-Wheelers,,,,,,,,,,
01-12-2023,,AMPERE,4431,2023,2-Wheelers,,,,,,,,,,
01-12-2023,,ATHER,2232,2023,2-Wheelers,,,,,,,,,,
01-12-2023,,PURE EV,1428,2023,2-Wheelers,,,,,,,,,,
01-12-2023,,OLA ELECTRIC,3911,2023,2-Wheelers,,,,,,,,,,
01-12-2023,,TVS,1560,2023,2-Wheelers,,,,,,,,,,
01-01-2024,,REVOLT,1128,2024,2-Wheelers,,,,,,,,,,
01-01-2024,,BAJAJ,1372,2024,2-Wheelers,,,,,,,,,,
01-01-2024,,BEING,1149,2024,2-Wheelers,,,,,,,,,,
01-01-2024,,JITENDRA,583,2024,2-Wheelers,,,,,,,,,,
01-01-2024,,OTHERS,4033,2024,2-Wheelers,,,,,,,,,,
01-01-2024,,OLA ELECTRIC,17762,2024,2-Wheelers,,,,,,,,,,
01-01-2024,,OKINAWA,3848,2024,2-Wheelers,,,,,,,,,,
01-01-2024,,HERO ELECTRIC,5863,2024,2-Wheelers,,,,,,,,,,
01-01-2024,,AMPERE,6003,2024,2-Wheelers,,,,,,,,,,
01-01-2024,,TVS,12671,2024,2-Wheelers,,,,,,,,,,
01-01-2024,,ATHER,10069,2024,2-Wheelers,,,,,,,,,,
01-01-2024,,BAJAJ,2537,2024,2-Wheelers,,,,,,,,,,
01-01-2024,,OKAYA EV,1232,2024,2-Wheelers,,,,,,,,,,
01-01-2024,,REVOLT,79,2024,2-Wheelers,,,,,,,,,,
01-01-2024,,PURE EV,488,2024,2-Wheelers,,,,,,,,,,
01-01-2024,,BEING,337,2024,2-Wheelers,,,,,,,,,,
01-01-2024,,JITENDRA,308,2024,2-Wheelers,,,,,,,,,,
01-01-2024,,OTHERS,4874,2024,2-Wheelers,,,,,,,,,,
01-01-2024,,OLA ELECTRIC,33967,2024,2-Wheelers,,,,,,,,,,
01-01-2024,,TVS,14431,2024,2-Wheelers,,,,,,,,,,
01-01-2024,,ATHER,8957,2024,2-Wheelers,,,,,,,,,,
01-01-2024,,BAJAJ,11603,2024,2-Wheelers,,,,,,,,,,
01-01-2024,,AMPERE,2577,2024,2-Wheelers,,,,,,,,,,
01-02-2024,,OKINAWA,652,2024,2-Wheelers,,,,,,,,,,
01-02-2024,,HERO ELECTRIC,323,2024,2-Wheelers,,,,,,,,,,
01-02-2024,,OKAYA EV,649,2024,2-Wheelers,,,,,,,,,,
01-02-2024,,BGAUSS,1334,2024,2-Wheelers,,,,,,,,,,
01-02-2024,,BATTRE ELECTRIC,219,2024,2-Wheelers,,,,,,,,,,
01-02-2024,,KINETIC GREEN,624,2024,2-Wheelers,,,,,,,,,,
01-02-2024,,REVOLT,473,2024,2-Wheelers,,,,,,,,,,
01-02-2024,,OTHERS,6154,2024,2-Wheelers,,,,,,,,,,
01-02-2024,,HERO ELECTRIC,13652,2024,2-Wheelers,,,,,,,,,,
01-02-2024,,OKINAWA,8586,2024,2-Wheelers,,,,,,,,,,
01-02-2024,,AMPERE,6666,2024,2-Wheelers,,,,,,,,,,
01-02-2024,,ATHER,2232,2024,2-Wheelers,,,,,,,,,,
01-02-2024,,PURE EV,2065,2024,2-Wheelers,,,,,,,,,,
01-02-2024,,OLA ELECTRIC,9143,2024,2-Wheelers,,,,,,,,,,
01-02-2024,,TVS,2391,2024,2-Wheelers,,,,,,,,,,
01-02-2024,,REVOLT,1413,2024,2-Wheelers,,,,,,,,,,
01-02-2024,,BAJAJ,855,2024,2-Wheelers,,,,,,,,,,
01-02-2024,,BEING,1013,2024,2-Wheelers,,,,,,,,,,
01-02-2024,,JITENDRA,1052,2024,2-Wheelers,,,,,,,,,,
01-02-2024,,OTHERS,5330,2024,2-Wheelers,,,,,,,,,,
01-02-2024,,OLA ELECTRIC,22398,2024,2-Wheelers,,,,,,,,,,
01-02-2024,,OKINAWA,4509,2024,2-Wheelers,,,,,,,,,,
01-02-2024,,HERO ELECTRIC,6661,2024,2-Wheelers,,,,,,,,,,
01-03-2024,,AMPERE,9736,2024,2-Wheelers,,,,,,,,,,
01-03-2024,,TVS,16896,2024,2-Wheelers,,,,,,,,,,
01-03-2024,,ATHER,12180,2024,2-Wheelers,,,,,,,,,,
01-03-2024,,BAJAJ,4552,2024,2-Wheelers,,,,,,,,,,
01-03-2024,,OKAYA EV,1765,2024,2-Wheelers,,,,,,,,,,
01-03-2024,,REVOLT,1140,2024,2-Wheelers,,,,,,,,,,
01-03-2024,,PURE EV,584,2024,2-Wheelers,,,,,,,,,,
01-03-2024,,BEING,446,2024,2-Wheelers,,,,,,,,,,
01-03-2024,,JITENDRA,350,2024,2-Wheelers,,,,,,,,,,
01-03-2024,,OTHERS,5089,2024,2-Wheelers,,,,,,,,,,
01-03-2024,,OLA ELECTRIC,44630,2024,2-Wheelers,,,,,,,,,,
01-03-2024,,TVS,26158,2024,2-Wheelers,,,,,,,,,,
01-03-2024,,ATHER,17012,2024,2-Wheelers,,,,,,,,,,
01-03-2024,,BAJAJ,17716,2024,2-Wheelers,,,,,,,,,,
01-03-2024,,AMPERE,3108,2024,2-Wheelers,,,,,,,,,,
01-03-2024,,OKINAWA,673,2024,2-Wheelers,,,,,,,,,,
01-03-2024,,HERO ELECTRIC,316,2024,2-Wheelers,,,,,,,,,,
01-03-2024,,OKAYA EV,1218,2024,2-Wheelers,,,,,,,,,,
01-03-2024,,BGAUSS,3070,2024,2-Wheelers,,,,,,,,,,
01-03-2024,,BATTRE ELECTRIC,625,2024,2-Wheelers,,,,,,,,,,
01-03-2024,,KINETIC GREEN,3915,2024,2-Wheelers,,,,,,,,,,
01-03-2024,,REVOLT,3618.5,2024,2-Wheelers,,,,,,,,,,
01-03-2024,,OTHERS,4183.1,2024,2-Wheelers,,,,,,,,,,
